Zone Timestep,Environment:Site Outdoor Air Drybulb Temperature[C]
2009-Jan-14 10:30:00,3.5
2009-Jan-14 10:40:00,3.5
2009-Jan-14 10:50:00,3.5
2009-Jan-14 11:00:00,3.5
2009-Jan-14 11:10:00,3.75
2009-Jan-14 11:20:00,4.0
2009-Jan-14 11:30:00,4.25
2009-Jan-14 11:40:00,4.5
2009-Jan-14 11:50:00,4.75
2009-Jan-14 12:00:00,5.0
2009-Jan-14 12:10:00,4.983333333333333
2009-Jan-14 12:20:00,4.966666666666667
2009-Jan-14 12:30:00,4.95
2009-Jan-14 12:40:00,4.933333333333334
2009-Jan-14 12:50:00,4.916666666666667
2009-Jan-14 13:00:00,4.9
2009-Jan-14 13:10:00,4.65
2009-Jan-14 13:20:00,4.4
2009-Jan-14 13:30:00,4.15
2009-Jan-14 13:40:00,3.9000000000000004
2009-Jan-14 13:50:00,3.65
2009-Jan-14 14:00:00,3.4
2009-Jan-14 14:10:00,3.4000000000000004
2009-Jan-14 14:20:00,3.4000000000000004
2009-Jan-14 14:30:00,3.4
2009-Jan-14 14:40:00,3.4000000000000004
2009-Jan-14 14:50:00,3.4
2009-Jan-14 15:00:00,3.4
2009-Jan-14 15:10:00,3.5166666666666666
2009-Jan-14 15:20:00,3.6333333333333337
2009-Jan-14 15:30:00,3.75
2009-Jan-14 15:40:00,3.8666666666666663
2009-Jan-14 15:50:00,3.983333333333333
2009-Jan-14 16:00:00,4.1
2009-Jan-14 16:10:00,4.383333333333333
2009-Jan-14 16:20:00,4.666666666666666
2009-Jan-14 16:30:00,4.949999999999999
2009-Jan-14 16:40:00,5.2333333333333325
2009-Jan-14 16:50:00,5.516666666666666
2009-Jan-14 17:00:00,5.8
2009-Jan-14 17:10:00,6.1
2009-Jan-14 17:20:00,6.4
2009-Jan-14 17:30:00,6.699999999999999
2009-Jan-14 17:40:00,7.0
2009-Jan-14 17:50:00,7.3
2009-Jan-14 18:00:00,7.6
2009-Jan-14 18:10:00,7.6499999999999995
2009-Jan-14 18:20:00,7.700000000000001
2009-Jan-14 18:30:00,7.75
2009-Jan-14 18:40:00,7.800000000000001
2009-Jan-14 18:50:00,7.8500000000000005
2009-Jan-14 19:00:00,7.9
2009-Jan-14 19:10:00,7.816666666666667
2009-Jan-14 19:20:00,7.733333333333334
2009-Jan-14 19:30:00,7.65
2009-Jan-14 19:40:00,7.566666666666667
2009-Jan-14 19:50:00,7.483333333333333
2009-Jan-14 20:00:00,7.4
2009-Jan-14 20:10:00,7.333333333333334
2009-Jan-14 20:20:00,7.2666666666666675
2009-Jan-14 20:30:00,7.2
2009-Jan-14 20:40:00,7.133333333333333
2009-Jan-14 20:50:00,7.066666666666667
2009-Jan-14 21:00:00,7.0
2009-Jan-14 21:10:00,6.816666666666667
2009-Jan-14 21:20:00,6.633333333333334
2009-Jan-14 21:30:00,6.45
2009-Jan-14 21:40:00,6.2666666666666675
2009-Jan-14 21:50:00,6.083333333333334
2009-Jan-14 22:00:00,5.9
2009-Jan-14 22:10:00,5.833333333333334
2009-Jan-14 22:20:00,5.7666666666666675
2009-Jan-14 22:30:00,5.7
2009-Jan-14 22:40:00,5.633333333333334
2009-Jan-14 22:50:00,5.566666666666667
2009-Jan-14 23:00:00,5.5
2009-Jan-14 23:10:00,5.450000000000001
2009-Jan-14 23:20:00,5.4
2009-Jan-14 23:30:00,5.35
2009-Jan-14 23:40:00,5.300000000000001
2009-Jan-14 23:50:00,5.25
2009-Jan-15 00:00:00,5.2
2009-Jan-15 00:10:00,5.083333333333334
2009-Jan-15 00:20:00,4.966666666666667
2009-Jan-15 00:30:00,4.85
2009-Jan-15 00:40:00,4.733333333333333
2009-Jan-15 00:50:00,4.616666666666666
2009-Jan-15 01:00:00,4.5
2009-Jan-15 01:10:00,4.483333333333333
2009-Jan-15 01:20:00,4.466666666666667
2009-Jan-15 01:30:00,4.45
2009-Jan-15 01:40:00,4.433333333333334
2009-Jan-15 01:50:00,4.416666666666667
2009-Jan-15 02:00:00,4.4
2009-Jan-15 02:10:00,4.5
2009-Jan-15 02:20:00,4.6000000000000005
2009-Jan-15 02:30:00,4.7
2009-Jan-15 02:40:00,4.8
2009-Jan-15 02:50:00,4.9
2009-Jan-15 03:00:00,5.0
2009-Jan-15 03:10:00,4.933333333333334
2009-Jan-15 03:20:00,4.866666666666667
2009-Jan-15 03:30:00,4.8
2009-Jan-15 03:40:00,4.733333333333333
2009-Jan-15 03:50:00,4.666666666666666
2009-Jan-15 04:00:00,4.6
2009-Jan-15 04:10:00,4.533333333333333
2009-Jan-15 04:20:00,4.466666666666667
2009-Jan-15 04:30:00,4.4
2009-Jan-15 04:40:00,4.333333333333333
2009-Jan-15 04:50:00,4.266666666666667
2009-Jan-15 05:00:00,4.2
2009-Jan-15 05:10:00,3.7500000000000004
2009-Jan-15 05:20:00,3.3000000000000003
2009-Jan-15 05:30:00,2.85
2009-Jan-15 05:40:00,2.4000000000000004
2009-Jan-15 05:50:00,1.9499999999999997
2009-Jan-15 06:00:00,1.5
2009-Jan-15 06:10:00,1.5833333333333333
2009-Jan-15 06:20:00,1.6666666666666665
2009-Jan-15 06:30:00,1.75
2009-Jan-15 06:40:00,1.8333333333333333
2009-Jan-15 06:50:00,1.9166666666666667
2009-Jan-15 07:00:00,2.0
2009-Jan-15 07:10:00,1.9000000000000001
2009-Jan-15 07:20:00,1.8
2009-Jan-15 07:30:00,1.7
2009-Jan-15 07:40:00,1.6
2009-Jan-15 07:50:00,1.5
2009-Jan-15 08:00:00,1.4
2009-Jan-15 08:10:00,1.3
2009-Jan-15 08:20:00,1.2
2009-Jan-15 08:30:00,1.1
2009-Jan-15 08:40:00,1.0
2009-Jan-15 08:50:00,0.9
2009-Jan-15 09:00:00,0.8
2009-Jan-15 09:10:00,0.8
2009-Jan-15 09:20:00,0.8
2009-Jan-15 09:30:00,0.8
2009-Jan-15 09:40:00,0.8
2009-Jan-15 09:50:00,0.8
2009-Jan-15 10:00:00,0.8
2009-Jan-15 10:10:00,1.05
2009-Jan-15 10:20:00,1.3
2009-Jan-15 10:30:00,1.5499999999999998
2009-Jan-15 10:40:00,1.7999999999999998
2009-Jan-15 10:50:00,2.05
2009-Jan-15 11:00:00,2.3
2009-Jan-15 11:10:00,2.283333333333333
2009-Jan-15 11:20:00,2.2666666666666666
2009-Jan-15 11:30:00,2.25
2009-Jan-15 11:40:00,2.2333333333333334
2009-Jan-15 11:50:00,2.216666666666667
2009-Jan-15 12:00:00,2.2
2009-Jan-15 12:10:00,2.4333333333333336
2009-Jan-15 12:20:00,2.666666666666667
2009-Jan-15 12:30:00,2.9000000000000004
2009-Jan-15 12:40:00,3.1333333333333333
2009-Jan-15 12:50:00,3.3666666666666667
2009-Jan-15 13:00:00,3.6
2009-Jan-15 13:10:00,3.683333333333333
2009-Jan-15 13:20:00,3.7666666666666666
2009-Jan-15 13:30:00,3.8499999999999996
2009-Jan-15 13:40:00,3.933333333333333
2009-Jan-15 13:50:00,4.016666666666667
2009-Jan-15 14:00:00,4.1
2009-Jan-15 14:10:00,4.066666666666666
2009-Jan-15 14:20:00,4.033333333333333
2009-Jan-15 14:30:00,4.0
2009-Jan-15 14:40:00,3.9666666666666663
2009-Jan-15 14:50:00,3.933333333333333
2009-Jan-15 15:00:00,3.9
2009-Jan-15 15:10:00,3.783333333333333
2009-Jan-15 15:20:00,3.666666666666667
2009-Jan-15 15:30:00,3.55
2009-Jan-15 15:40:00,3.4333333333333336
2009-Jan-15 15:50:00,3.316666666666667
2009-Jan-15 16:00:00,3.2
2009-Jan-15 16:10:00,3.0333333333333337
2009-Jan-15 16:20:00,2.866666666666667
2009-Jan-15 16:30:00,2.7
2009-Jan-15 16:40:00,2.5333333333333337
2009-Jan-15 16:50:00,2.3666666666666667
2009-Jan-15 17:00:00,2.2
2009-Jan-15 17:10:00,2.216666666666667
2009-Jan-15 17:20:00,2.2333333333333334
2009-Jan-15 17:30:00,2.25
2009-Jan-15 17:40:00,2.2666666666666666
2009-Jan-15 17:50:00,2.283333333333333
2009-Jan-15 18:00:00,2.3
2009-Jan-15 18:10:00,2.2333333333333334
2009-Jan-15 18:20:00,2.166666666666667
2009-Jan-15 18:30:00,2.0999999999999996
2009-Jan-15 18:40:00,2.033333333333333
2009-Jan-15 18:50:00,1.9666666666666663
2009-Jan-15 19:00:00,1.9
2009-Jan-15 19:10:00,1.8833333333333333
2009-Jan-15 19:20:00,1.8666666666666667
2009-Jan-15 19:30:00,1.85
2009-Jan-15 19:40:00,1.8333333333333335
2009-Jan-15 19:50:00,1.8166666666666667
2009-Jan-15 20:00:00,1.8
2009-Jan-15 20:10:00,1.6166666666666667
2009-Jan-15 20:20:00,1.4333333333333336
2009-Jan-15 20:30:00,1.25
2009-Jan-15 20:40:00,1.0666666666666667
2009-Jan-15 20:50:00,0.8833333333333333
2009-Jan-15 21:00:00,0.7
2009-Jan-15 21:10:00,0.7000000000000001
2009-Jan-15 21:20:00,0.7
2009-Jan-15 21:30:00,0.7
2009-Jan-15 21:40:00,0.7
2009-Jan-15 21:50:00,0.7
2009-Jan-15 22:00:00,0.7
2009-Jan-15 22:10:00,0.65
2009-Jan-15 22:20:00,0.6
2009-Jan-15 22:30:00,0.55
2009-Jan-15 22:40:00,0.5
2009-Jan-15 22:50:00,0.45
2009-Jan-15 23:00:00,0.4
2009-Jan-15 23:10:00,0.38333333333333336
2009-Jan-15 23:20:00,0.3666666666666667
2009-Jan-15 23:30:00,0.35
2009-Jan-15 23:40:00,0.33333333333333337
2009-Jan-15 23:50:00,0.31666666666666665
2009-Jan-16 00:00:00,0.3
2009-Jan-16 00:10:00,0.25
2009-Jan-16 00:20:00,0.2
2009-Jan-16 00:30:00,0.15
2009-Jan-16 00:40:00,0.1
2009-Jan-16 00:50:00,0.04999999999999999
2009-Jan-16 01:00:00,0.0
2009-Jan-16 01:10:00,0.09999999999999999
2009-Jan-16 01:20:00,0.19999999999999998
2009-Jan-16 01:30:00,0.3
2009-Jan-16 01:40:00,0.39999999999999997
2009-Jan-16 01:50:00,0.5
2009-Jan-16 02:00:00,0.6
2009-Jan-16 02:10:00,0.65
2009-Jan-16 02:20:00,0.7
2009-Jan-16 02:30:00,0.75
2009-Jan-16 02:40:00,0.8
2009-Jan-16 02:50:00,0.85
2009-Jan-16 03:00:00,0.9
2009-Jan-16 03:10:00,0.8166666666666667
2009-Jan-16 03:20:00,0.7333333333333334
2009-Jan-16 03:30:00,0.65
2009-Jan-16 03:40:00,0.5666666666666667
2009-Jan-16 03:50:00,0.48333333333333334
2009-Jan-16 04:00:00,0.4
2009-Jan-16 04:10:00,0.4
2009-Jan-16 04:20:00,0.4
2009-Jan-16 04:30:00,0.4
2009-Jan-16 04:40:00,0.4
2009-Jan-16 04:50:00,0.4
2009-Jan-16 05:00:00,0.4
2009-Jan-16 05:10:00,0.4833333333333334
2009-Jan-16 05:20:00,0.5666666666666667
2009-Jan-16 05:30:00,0.65
2009-Jan-16 05:40:00,0.7333333333333334
2009-Jan-16 05:50:00,0.8166666666666667
2009-Jan-16 06:00:00,0.9
2009-Jan-16 06:10:00,0.9666666666666667
2009-Jan-16 06:20:00,1.0333333333333334
2009-Jan-16 06:30:00,1.1
2009-Jan-16 06:40:00,1.1666666666666667
2009-Jan-16 06:50:00,1.2333333333333334
2009-Jan-16 07:00:00,1.3
2009-Jan-16 07:10:00,1.3666666666666667
2009-Jan-16 07:20:00,1.4333333333333336
2009-Jan-16 07:30:00,1.5
2009-Jan-16 07:40:00,1.5666666666666667
2009-Jan-16 07:50:00,1.6333333333333333
2009-Jan-16 08:00:00,1.7
2009-Jan-16 08:10:00,1.7000000000000002
2009-Jan-16 08:20:00,1.7000000000000002
2009-Jan-16 08:30:00,1.7
2009-Jan-16 08:40:00,1.7000000000000002
2009-Jan-16 08:50:00,1.7
2009-Jan-16 09:00:00,1.7
2009-Jan-16 09:10:00,1.8333333333333335
2009-Jan-16 09:20:00,1.9666666666666668
2009-Jan-16 09:30:00,2.1
2009-Jan-16 09:40:00,2.2333333333333334
2009-Jan-16 09:50:00,2.3666666666666667
2009-Jan-16 10:00:00,2.5
2009-Jan-16 10:10:00,2.3333333333333335
2009-Jan-16 10:20:00,2.166666666666667
2009-Jan-16 10:30:00,2.0
2009-Jan-16 10:40:00,1.8333333333333335
2009-Jan-16 10:50:00,1.6666666666666665
2009-Jan-16 11:00:00,1.5
2009-Jan-16 11:10:00,1.7999999999999998
2009-Jan-16 11:20:00,2.0999999999999996
2009-Jan-16 11:30:00,2.4
2009-Jan-16 11:40:00,2.6999999999999997
2009-Jan-16 11:50:00,3.0
2009-Jan-16 12:00:00,3.3
2009-Jan-16 12:10:00,3.4166666666666665
2009-Jan-16 12:20:00,3.533333333333333
2009-Jan-16 12:30:00,3.65
2009-Jan-16 12:40:00,3.7666666666666666
2009-Jan-16 12:50:00,3.8833333333333333
2009-Jan-16 13:00:00,4.0
2009-Jan-16 13:10:00,4.083333333333334
2009-Jan-16 13:20:00,4.166666666666667
2009-Jan-16 13:30:00,4.25
2009-Jan-16 13:40:00,4.333333333333334
2009-Jan-16 13:50:00,4.416666666666666
2009-Jan-16 14:00:00,4.5
2009-Jan-16 14:10:00,4.45
2009-Jan-16 14:20:00,4.4
2009-Jan-16 14:30:00,4.35
2009-Jan-16 14:40:00,4.3
2009-Jan-16 14:50:00,4.25
2009-Jan-16 15:00:00,4.2
2009-Jan-16 15:10:00,4.15
2009-Jan-16 15:20:00,4.1
2009-Jan-16 15:30:00,4.05
2009-Jan-16 15:40:00,4.0
2009-Jan-16 15:50:00,3.9499999999999997
2009-Jan-16 16:00:00,3.9
2009-Jan-16 16:10:00,3.8166666666666664
2009-Jan-16 16:20:00,3.7333333333333334
2009-Jan-16 16:30:00,3.65
2009-Jan-16 16:40:00,3.5666666666666664
2009-Jan-16 16:50:00,3.4833333333333334
2009-Jan-16 17:00:00,3.4
2009-Jan-16 17:10:00,3.2333333333333334
2009-Jan-16 17:20:00,3.066666666666667
2009-Jan-16 17:30:00,2.9
2009-Jan-16 17:40:00,2.7333333333333334
2009-Jan-16 17:50:00,2.5666666666666664
2009-Jan-16 18:00:00,2.4
2009-Jan-16 18:10:00,2.4333333333333336
2009-Jan-16 18:20:00,2.466666666666667
2009-Jan-16 18:30:00,2.5
2009-Jan-16 18:40:00,2.533333333333333
2009-Jan-16 18:50:00,2.566666666666667
2009-Jan-16 19:00:00,2.6
2009-Jan-16 19:10:00,2.5333333333333337
2009-Jan-16 19:20:00,2.466666666666667
2009-Jan-16 19:30:00,2.4000000000000004
2009-Jan-16 19:40:00,2.3333333333333335
2009-Jan-16 19:50:00,2.2666666666666666
2009-Jan-16 20:00:00,2.2
2009-Jan-16 20:10:00,2.2333333333333334
2009-Jan-16 20:20:00,2.266666666666667
2009-Jan-16 20:30:00,2.3
2009-Jan-16 20:40:00,2.3333333333333335
2009-Jan-16 20:50:00,2.3666666666666667
2009-Jan-16 21:00:00,2.4
2009-Jan-16 21:10:00,2.3333333333333335
2009-Jan-16 21:20:00,2.2666666666666666
2009-Jan-16 21:30:00,2.2
2009-Jan-16 21:40:00,2.1333333333333333
2009-Jan-16 21:50:00,2.0666666666666664
2009-Jan-16 22:00:00,2.0
2009-Jan-16 22:10:00,2.166666666666667
2009-Jan-16 22:20:00,2.3333333333333335
2009-Jan-16 22:30:00,2.5
2009-Jan-16 22:40:00,2.666666666666667
2009-Jan-16 22:50:00,2.833333333333333
2009-Jan-16 23:00:00,3.0
2009-Jan-16 23:10:00,3.0
2009-Jan-16 23:20:00,3.0
2009-Jan-16 23:30:00,3.0
2009-Jan-16 23:40:00,3.0
2009-Jan-16 23:50:00,3.0
2009-Jan-17 00:00:00,3.0
2009-Jan-17 00:10:00,3.0
2009-Jan-17 00:20:00,3.0
2009-Jan-17 00:30:00,3.0
2009-Jan-17 00:40:00,3.0
2009-Jan-17 00:50:00,3.0
2009-Jan-17 01:00:00,3.0
2009-Jan-17 01:10:00,3.1666666666666665
2009-Jan-17 01:20:00,3.333333333333333
2009-Jan-17 01:30:00,3.5
2009-Jan-17 01:40:00,3.6666666666666665
2009-Jan-17 01:50:00,3.8333333333333335
2009-Jan-17 02:00:00,4.0
2009-Jan-17 02:10:00,4.116666666666667
2009-Jan-17 02:20:00,4.233333333333333
2009-Jan-17 02:30:00,4.35
2009-Jan-17 02:40:00,4.466666666666667
2009-Jan-17 02:50:00,4.583333333333334
2009-Jan-17 03:00:00,4.7
2009-Jan-17 03:10:00,4.866666666666667
2009-Jan-17 03:20:00,5.033333333333333
2009-Jan-17 03:30:00,5.2
2009-Jan-17 03:40:00,5.366666666666667
2009-Jan-17 03:50:00,5.533333333333333
2009-Jan-17 04:00:00,5.7
2009-Jan-17 04:10:00,5.733333333333333
2009-Jan-17 04:20:00,5.7666666666666675
2009-Jan-17 04:30:00,5.800000000000001
2009-Jan-17 04:40:00,5.833333333333334
2009-Jan-17 04:50:00,5.866666666666667
2009-Jan-17 05:00:00,5.9
2009-Jan-17 05:10:00,5.966666666666667
2009-Jan-17 05:20:00,6.033333333333333
2009-Jan-17 05:30:00,6.1
2009-Jan-17 05:40:00,6.166666666666666
2009-Jan-17 05:50:00,6.233333333333333
2009-Jan-17 06:00:00,6.3
2009-Jan-17 06:10:00,6.383333333333333
2009-Jan-17 06:20:00,6.466666666666667
2009-Jan-17 06:30:00,6.55
2009-Jan-17 06:40:00,6.633333333333333
2009-Jan-17 06:50:00,6.716666666666667
2009-Jan-17 07:00:00,6.8
2009-Jan-17 07:10:00,6.866666666666667
2009-Jan-17 07:20:00,6.933333333333334
2009-Jan-17 07:30:00,7.0
2009-Jan-17 07:40:00,7.066666666666666
2009-Jan-17 07:50:00,7.133333333333333
2009-Jan-17 08:00:00,7.2
2009-Jan-17 08:10:00,7.233333333333333
2009-Jan-17 08:20:00,7.2666666666666675
2009-Jan-17 08:30:00,7.300000000000001
2009-Jan-17 08:40:00,7.333333333333334
2009-Jan-17 08:50:00,7.366666666666667
2009-Jan-17 09:00:00,7.4
2009-Jan-17 09:10:00,7.433333333333334
2009-Jan-17 09:20:00,7.466666666666668
2009-Jan-17 09:30:00,7.5
2009-Jan-17 09:40:00,7.533333333333333
2009-Jan-17 09:50:00,7.566666666666666
2009-Jan-17 10:00:00,7.6
2009-Jan-17 10:10:00,7.6
2009-Jan-17 10:20:00,7.6000000000000005
2009-Jan-17 10:30:00,7.6
2009-Jan-17 10:40:00,7.6
2009-Jan-17 10:50:00,7.6
2009-Jan-17 11:00:00,7.6
2009-Jan-17 11:10:00,7.699999999999999
2009-Jan-17 11:20:00,7.800000000000001
2009-Jan-17 11:30:00,7.8999999999999995
2009-Jan-17 11:40:00,8.0
2009-Jan-17 11:50:00,8.1
2009-Jan-17 12:00:00,8.2
2009-Jan-17 12:10:00,8.283333333333333
2009-Jan-17 12:20:00,8.366666666666667
2009-Jan-17 12:30:00,8.45
2009-Jan-17 12:40:00,8.533333333333331
2009-Jan-17 12:50:00,8.616666666666667
2009-Jan-17 13:00:00,8.7
2009-Jan-17 13:10:00,8.733333333333334
2009-Jan-17 13:20:00,8.766666666666666
2009-Jan-17 13:30:00,8.8
2009-Jan-17 13:40:00,8.833333333333334
2009-Jan-17 13:50:00,8.866666666666667
2009-Jan-17 14:00:00,8.9
2009-Jan-17 14:10:00,8.783333333333333
2009-Jan-17 14:20:00,8.666666666666668
2009-Jan-17 14:30:00,8.55
2009-Jan-17 14:40:00,8.433333333333334
2009-Jan-17 14:50:00,8.316666666666666
2009-Jan-17 15:00:00,8.2
2009-Jan-17 15:10:00,7.9833333333333325
2009-Jan-17 15:20:00,7.766666666666667
2009-Jan-17 15:30:00,7.55
2009-Jan-17 15:40:00,7.333333333333333
2009-Jan-17 15:50:00,7.116666666666667
2009-Jan-17 16:00:00,6.9
2009-Jan-17 16:10:00,6.6833333333333345
2009-Jan-17 16:20:00,6.466666666666667
2009-Jan-17 16:30:00,6.25
2009-Jan-17 16:40:00,6.033333333333333
2009-Jan-17 16:50:00,5.816666666666666
2009-Jan-17 17:00:00,5.6
2009-Jan-17 17:10:00,5.683333333333334
2009-Jan-17 17:20:00,5.766666666666667
2009-Jan-17 17:30:00,5.85
2009-Jan-17 17:40:00,5.933333333333334
2009-Jan-17 17:50:00,6.016666666666666
2009-Jan-17 18:00:00,6.1
2009-Jan-17 18:10:00,6.083333333333333
2009-Jan-17 18:20:00,6.066666666666667
2009-Jan-17 18:30:00,6.05
2009-Jan-17 18:40:00,6.033333333333333
2009-Jan-17 18:50:00,6.016666666666667
2009-Jan-17 19:00:00,6.0
2009-Jan-17 19:10:00,5.65
2009-Jan-17 19:20:00,5.3
2009-Jan-17 19:30:00,4.95
2009-Jan-17 19:40:00,4.6
2009-Jan-17 19:50:00,4.25
2009-Jan-17 20:00:00,3.9
2009-Jan-17 20:10:00,4.0
2009-Jan-17 20:20:00,4.1
2009-Jan-17 20:30:00,4.2
2009-Jan-17 20:40:00,4.3
2009-Jan-17 20:50:00,4.3999999999999995
2009-Jan-17 21:00:00,4.5
2009-Jan-17 21:10:00,4.416666666666667
2009-Jan-17 21:20:00,4.333333333333334
2009-Jan-17 21:30:00,4.25
2009-Jan-17 21:40:00,4.166666666666667
2009-Jan-17 21:50:00,4.083333333333333
2009-Jan-17 22:00:00,4.0
2009-Jan-17 22:10:00,4.066666666666666
2009-Jan-17 22:20:00,4.133333333333334
2009-Jan-17 22:30:00,4.2
2009-Jan-17 22:40:00,4.2666666666666675
2009-Jan-17 22:50:00,4.333333333333334
2009-Jan-17 23:00:00,4.4
2009-Jan-17 23:10:00,4.4
2009-Jan-17 23:20:00,4.4
2009-Jan-17 23:30:00,4.4
2009-Jan-17 23:40:00,4.4
2009-Jan-17 23:50:00,4.4
2009-Jan-18 00:00:00,4.4
2009-Jan-18 00:10:00,4.3500000000000005
2009-Jan-18 00:20:00,4.300000000000001
2009-Jan-18 00:30:00,4.25
2009-Jan-18 00:40:00,4.2
2009-Jan-18 00:50:00,4.1499999999999995
2009-Jan-18 01:00:00,4.1
2009-Jan-18 01:10:00,4.066666666666666
2009-Jan-18 01:20:00,4.033333333333333
2009-Jan-18 01:30:00,4.0
2009-Jan-18 01:40:00,3.9666666666666663
2009-Jan-18 01:50:00,3.933333333333333
2009-Jan-18 02:00:00,3.9
2009-Jan-18 02:10:00,3.9
2009-Jan-18 02:20:00,3.9
2009-Jan-18 02:30:00,3.9
2009-Jan-18 02:40:00,3.8999999999999995
2009-Jan-18 02:50:00,3.9
2009-Jan-18 03:00:00,3.9
2009-Jan-18 03:10:00,3.7666666666666666
2009-Jan-18 03:20:00,3.6333333333333333
2009-Jan-18 03:30:00,3.5
2009-Jan-18 03:40:00,3.3666666666666663
2009-Jan-18 03:50:00,3.2333333333333334
2009-Jan-18 04:00:00,3.1
2009-Jan-18 04:10:00,3.0333333333333337
2009-Jan-18 04:20:00,2.966666666666667
2009-Jan-18 04:30:00,2.9000000000000004
2009-Jan-18 04:40:00,2.8333333333333335
2009-Jan-18 04:50:00,2.766666666666667
2009-Jan-18 05:00:00,2.7
2009-Jan-18 05:10:00,2.7166666666666672
2009-Jan-18 05:20:00,2.7333333333333334
2009-Jan-18 05:30:00,2.75
2009-Jan-18 05:40:00,2.7666666666666666
2009-Jan-18 05:50:00,2.783333333333333
2009-Jan-18 06:00:00,2.8
2009-Jan-18 06:10:00,2.816666666666667
2009-Jan-18 06:20:00,2.833333333333333
2009-Jan-18 06:30:00,2.8499999999999996
2009-Jan-18 06:40:00,2.8666666666666663
2009-Jan-18 06:50:00,2.883333333333333
2009-Jan-18 07:00:00,2.9
2009-Jan-18 07:10:00,2.9499999999999997
2009-Jan-18 07:20:00,3.0
2009-Jan-18 07:30:00,3.05
2009-Jan-18 07:40:00,3.1
2009-Jan-18 07:50:00,3.1500000000000004
2009-Jan-18 08:00:00,3.2
2009-Jan-18 08:10:00,3.2
2009-Jan-18 08:20:00,3.2
2009-Jan-18 08:30:00,3.2
2009-Jan-18 08:40:00,3.2
2009-Jan-18 08:50:00,3.2
2009-Jan-18 09:00:00,3.2
2009-Jan-18 09:10:00,3.25
2009-Jan-18 09:20:00,3.3000000000000003
2009-Jan-18 09:30:00,3.35
2009-Jan-18 09:40:00,3.4
2009-Jan-18 09:50:00,3.45
2009-Jan-18 10:00:00,3.5
2009-Jan-18 10:10:00,3.516666666666667
2009-Jan-18 10:20:00,3.533333333333333
2009-Jan-18 10:30:00,3.55
2009-Jan-18 10:40:00,3.5666666666666664
2009-Jan-18 10:50:00,3.583333333333333
2009-Jan-18 11:00:00,3.6
2009-Jan-18 11:10:00,3.583333333333333
2009-Jan-18 11:20:00,3.566666666666667
2009-Jan-18 11:30:00,3.55
2009-Jan-18 11:40:00,3.533333333333333
2009-Jan-18 11:50:00,3.5166666666666666
2009-Jan-18 12:00:00,3.5
2009-Jan-18 12:10:00,3.4833333333333334
2009-Jan-18 12:20:00,3.466666666666667
2009-Jan-18 12:30:00,3.45
2009-Jan-18 12:40:00,3.4333333333333336
2009-Jan-18 12:50:00,3.416666666666667
2009-Jan-18 13:00:00,3.4
2009-Jan-18 13:10:00,3.5
2009-Jan-18 13:20:00,3.6000000000000005
2009-Jan-18 13:30:00,3.7
2009-Jan-18 13:40:00,3.8
2009-Jan-18 13:50:00,3.9
2009-Jan-18 14:00:00,4.0
2009-Jan-18 14:10:00,4.033333333333333
2009-Jan-18 14:20:00,4.066666666666666
2009-Jan-18 14:30:00,4.1
2009-Jan-18 14:40:00,4.133333333333333
2009-Jan-18 14:50:00,4.166666666666667
2009-Jan-18 15:00:00,4.2
2009-Jan-18 15:10:00,4.133333333333334
2009-Jan-18 15:20:00,4.066666666666666
2009-Jan-18 15:30:00,4.0
2009-Jan-18 15:40:00,3.9333333333333336
2009-Jan-18 15:50:00,3.8666666666666663
2009-Jan-18 16:00:00,3.8
2009-Jan-18 16:10:00,3.8
2009-Jan-18 16:20:00,3.8000000000000003
2009-Jan-18 16:30:00,3.8
2009-Jan-18 16:40:00,3.8
2009-Jan-18 16:50:00,3.8
2009-Jan-18 17:00:00,3.8
2009-Jan-18 17:10:00,3.7166666666666663
2009-Jan-18 17:20:00,3.6333333333333337
2009-Jan-18 17:30:00,3.55
2009-Jan-18 17:40:00,3.466666666666667
2009-Jan-18 17:50:00,3.3833333333333333
2009-Jan-18 18:00:00,3.3
2009-Jan-18 18:10:00,3.2333333333333334
2009-Jan-18 18:20:00,3.166666666666667
2009-Jan-18 18:30:00,3.0999999999999996
2009-Jan-18 18:40:00,3.033333333333333
2009-Jan-18 18:50:00,2.9666666666666663
2009-Jan-18 19:00:00,2.9
2009-Jan-18 19:10:00,2.8166666666666664
2009-Jan-18 19:20:00,2.7333333333333334
2009-Jan-18 19:30:00,2.65
2009-Jan-18 19:40:00,2.5666666666666664
2009-Jan-18 19:50:00,2.4833333333333334
2009-Jan-18 20:00:00,2.4
2009-Jan-18 20:10:00,2.4
2009-Jan-18 20:20:00,2.4
2009-Jan-18 20:30:00,2.4
2009-Jan-18 20:40:00,2.4
2009-Jan-18 20:50:00,2.4
2009-Jan-18 21:00:00,2.4
2009-Jan-18 21:10:00,2.45
2009-Jan-18 21:20:00,2.5
2009-Jan-18 21:30:00,2.55
2009-Jan-18 21:40:00,2.6
2009-Jan-18 21:50:00,2.6500000000000004
2009-Jan-18 22:00:00,2.7
2009-Jan-18 22:10:00,2.6833333333333336
2009-Jan-18 22:20:00,2.666666666666667
2009-Jan-18 22:30:00,2.6500000000000004
2009-Jan-18 22:40:00,2.6333333333333337
2009-Jan-18 22:50:00,2.616666666666667
2009-Jan-18 23:00:00,2.6
2009-Jan-18 23:10:00,2.5833333333333335
2009-Jan-18 23:20:00,2.566666666666667
