Zone Timestep,SURFACE 102:Surface Outside Face Incident Solar Radiation Rate per Area[W/m2],SURFACE 106:Surface Outside Face Incident Solar Radiation Rate per Area[W/m2],SURFACE 110:Surface Outside Face Incident Solar Radiation Rate per Area[W/m2],SURFACE 116:Surface Outside Face Incident Solar Radiation Rate per Area[W/m2]
2009-Jan-03 14:00:00,44.67517119054864,37.575151787342854,31.115626477534615,31.115626477534633
2009-Jan-03 14:10:00,44.37578494040178,37.45755465648634,29.807633465112076,29.807633465112094
2009-Jan-03 14:20:00,44.42438909048141,37.65537215435499,28.480457478246564,28.480457478246578
2009-Jan-03 14:30:00,44.95136956910917,38.31509709277542,27.131416268191746,27.13141626819176
2009-Jan-03 14:40:00,39.06271010471622,34.28117362045538,24.035866259205417,24.03586625920543
2009-Jan-03 14:50:00,33.25084516432598,30.023661760902055,20.921486300792882,20.921486300792893
2009-Jan-03 15:00:00,27.452145286222784,25.49312951824065,17.790148672109897,17.790148672109908
2009-Jan-03 15:10:00,21.566799942425508,20.59141293745557,14.643295131045154,14.64329513104516
2009-Jan-03 15:20:00,14.776757378023428,14.526861743406975,11.481397929213792,11.481397929213799
2009-Jan-03 15:30:00,8.533369531376055,8.531870660588735,8.302166916216382,8.302166916216386
2009-Jan-03 15:40:00,7.976486985775951,8.050025062398987,6.8705571337604745,6.870557133760478
2009-Jan-03 15:50:00,7.364471127043838,7.6422473818452366,5.439786919088548,5.439786919088551
2009-Jan-03 16:00:00,0.0,0.0,0.0,0.0
2009-Jan-03 16:10:00,0.0,0.0,0.0,0.0
2009-Jan-03 16:20:00,0.0,0.0,0.0,0.0
2009-Jan-03 16:30:00,0.0,0.0,0.0,0.0
2009-Jan-03 16:40:00,0.0,0.0,0.0,0.0
2009-Jan-03 16:50:00,0.0,0.0,0.0,0.0
2009-Jan-03 17:00:00,0.0,0.0,0.0,0.0
2009-Jan-03 17:10:00,0.0,0.0,0.0,0.0
2009-Jan-03 17:20:00,0.0,0.0,0.0,0.0
2009-Jan-03 17:30:00,0.0,0.0,0.0,0.0
2009-Jan-03 17:40:00,0.0,0.0,0.0,0.0
2009-Jan-03 17:50:00,0.0,0.0,0.0,0.0
2009-Jan-03 18:00:00,0.0,0.0,0.0,0.0
2009-Jan-03 18:10:00,0.0,0.0,0.0,0.0
2009-Jan-03 18:20:00,0.0,0.0,0.0,0.0
2009-Jan-03 18:30:00,0.0,0.0,0.0,0.0
2009-Jan-03 18:40:00,0.0,0.0,0.0,0.0
2009-Jan-03 18:50:00,0.0,0.0,0.0,0.0
2009-Jan-03 19:00:00,0.0,0.0,0.0,0.0
2009-Jan-03 19:10:00,0.0,0.0,0.0,0.0
2009-Jan-03 19:20:00,0.0,0.0,0.0,0.0
2009-Jan-03 19:30:00,0.0,0.0,0.0,0.0
2009-Jan-03 19:40:00,0.0,0.0,0.0,0.0
2009-Jan-03 19:50:00,0.0,0.0,0.0,0.0
2009-Jan-03 20:00:00,0.0,0.0,0.0,0.0
2009-Jan-03 20:10:00,0.0,0.0,0.0,0.0
2009-Jan-03 20:20:00,0.0,0.0,0.0,0.0
2009-Jan-03 20:30:00,0.0,0.0,0.0,0.0
2009-Jan-03 20:40:00,0.0,0.0,0.0,0.0
2009-Jan-03 20:50:00,0.0,0.0,0.0,0.0
2009-Jan-03 21:00:00,0.0,0.0,0.0,0.0
2009-Jan-03 21:10:00,0.0,0.0,0.0,0.0
2009-Jan-03 21:20:00,0.0,0.0,0.0,0.0
2009-Jan-03 21:30:00,0.0,0.0,0.0,0.0
2009-Jan-03 21:40:00,0.0,0.0,0.0,0.0
2009-Jan-03 21:50:00,0.0,0.0,0.0,0.0
2009-Jan-03 22:00:00,0.0,0.0,0.0,0.0
2009-Jan-03 22:10:00,0.0,0.0,0.0,0.0
2009-Jan-03 22:20:00,0.0,0.0,0.0,0.0
2009-Jan-03 22:30:00,0.0,0.0,0.0,0.0
2009-Jan-03 22:40:00,0.0,0.0,0.0,0.0
2009-Jan-03 22:50:00,0.0,0.0,0.0,0.0
2009-Jan-03 23:00:00,0.0,0.0,0.0,0.0
2009-Jan-03 23:10:00,0.0,0.0,0.0,0.0
2009-Jan-03 23:20:00,0.0,0.0,0.0,0.0
2009-Jan-03 23:30:00,0.0,0.0,0.0,0.0
2009-Jan-03 23:40:00,0.0,0.0,0.0,0.0
2009-Jan-03 23:50:00,0.0,0.0,0.0,0.0
2009-Jan-04 00:00:00,0.0,0.0,0.0,0.0
2009-Jan-04 00:10:00,0.0,0.0,0.0,0.0
2009-Jan-04 00:20:00,0.0,0.0,0.0,0.0
2009-Jan-04 00:30:00,0.0,0.0,0.0,0.0
2009-Jan-04 00:40:00,0.0,0.0,0.0,0.0
2009-Jan-04 00:50:00,0.0,0.0,0.0,0.0
2009-Jan-04 01:00:00,0.0,0.0,0.0,0.0
2009-Jan-04 01:10:00,0.0,0.0,0.0,0.0
2009-Jan-04 01:20:00,0.0,0.0,0.0,0.0
2009-Jan-04 01:30:00,0.0,0.0,0.0,0.0
2009-Jan-04 01:40:00,0.0,0.0,0.0,0.0
2009-Jan-04 01:50:00,0.0,0.0,0.0,0.0
2009-Jan-04 02:00:00,0.0,0.0,0.0,0.0
2009-Jan-04 02:10:00,0.0,0.0,0.0,0.0
2009-Jan-04 02:20:00,0.0,0.0,0.0,0.0
2009-Jan-04 02:30:00,0.0,0.0,0.0,0.0
2009-Jan-04 02:40:00,0.0,0.0,0.0,0.0
2009-Jan-04 02:50:00,0.0,0.0,0.0,0.0
2009-Jan-04 03:00:00,0.0,0.0,0.0,0.0
2009-Jan-04 03:10:00,0.0,0.0,0.0,0.0
2009-Jan-04 03:20:00,0.0,0.0,0.0,0.0
2009-Jan-04 03:30:00,0.0,0.0,0.0,0.0
2009-Jan-04 03:40:00,0.0,0.0,0.0,0.0
2009-Jan-04 03:50:00,0.0,0.0,0.0,0.0
2009-Jan-04 04:00:00,0.0,0.0,0.0,0.0
2009-Jan-04 04:10:00,0.0,0.0,0.0,0.0
2009-Jan-04 04:20:00,0.0,0.0,0.0,0.0
2009-Jan-04 04:30:00,0.0,0.0,0.0,0.0
2009-Jan-04 04:40:00,0.0,0.0,0.0,0.0
2009-Jan-04 04:50:00,0.0,0.0,0.0,0.0
2009-Jan-04 05:00:00,0.0,0.0,0.0,0.0
2009-Jan-04 05:10:00,0.0,0.0,0.0,0.0
2009-Jan-04 05:20:00,0.0,0.0,0.0,0.0
2009-Jan-04 05:30:00,0.0,0.0,0.0,0.0
2009-Jan-04 05:40:00,0.0,0.0,0.0,0.0
2009-Jan-04 05:50:00,0.0,0.0,0.0,0.0
2009-Jan-04 06:00:00,0.0,0.0,0.0,0.0
2009-Jan-04 06:10:00,0.0,0.0,0.0,0.0
2009-Jan-04 06:20:00,0.0,0.0,0.0,0.0
2009-Jan-04 06:30:00,0.0,0.0,0.0,0.0
2009-Jan-04 06:40:00,0.0,0.0,0.0,0.0
2009-Jan-04 06:50:00,0.0,0.0,0.0,0.0
2009-Jan-04 07:00:00,0.0,0.0,0.0,0.0
2009-Jan-04 07:10:00,0.0,0.0,0.0,0.0
2009-Jan-04 07:20:00,0.0,0.0,0.0,0.0
2009-Jan-04 07:30:00,0.0,0.0,0.0,0.0
2009-Jan-04 07:40:00,0.0,0.0,0.0,0.0
2009-Jan-04 07:50:00,0.0,0.0,0.0,0.0
2009-Jan-04 08:00:00,0.0,0.0,0.0,0.0
2009-Jan-04 08:10:00,0.0,0.0,0.0,0.0
2009-Jan-04 08:20:00,0.0,0.0,0.0,0.0
2009-Jan-04 08:30:00,1.0183264018168687,1.0183260118479407,1.0183264018168687,1.0183264018168692
2009-Jan-04 08:40:00,2.2152867246545176,2.2152858754744686,2.2152867246545176,2.215286724654519
2009-Jan-04 08:50:00,3.416012126106078,3.4160108159206817,3.416012126106078,3.4160121261060796
2009-Jan-04 09:00:00,4.6191654885313085,4.619163716183531,4.6191654885313085,4.61916548853131
2009-Jan-04 09:10:00,5.824481781265895,5.824479545725007,5.824481781265895,5.824481781265899
2009-Jan-04 09:20:00,7.03189990581944,7.0318972060838245,7.03189990581944,7.031899905819444
2009-Jan-04 09:30:00,8.241393047298027,8.241389882378844,8.241393047298027,8.241393047298033
2009-Jan-04 09:40:00,9.801375557793872,9.80137179243698,9.801375557793872,9.801375557793875
2009-Jan-04 09:50:00,11.3645634956888,11.364559128366674,11.3645634956888,11.36456349568881
2009-Jan-04 10:00:00,12.930833653709106,12.930828682952928,12.930833653709106,12.930833653709113
2009-Jan-04 10:10:00,14.500105206653767,14.50009963103324,14.500105206653767,14.500105206653775
2009-Jan-04 10:20:00,16.07232676790551,16.07232058601482,16.07232676790551,16.072326767905516
2009-Jan-04 10:30:00,17.647471500532014,17.647464710978145,17.647471500532014,17.64747150053202
2009-Jan-04 10:40:00,21.875461017678173,21.87545259453483,21.875461017678173,21.875461017678184
2009-Jan-04 10:50:00,26.978955395642814,26.011927553023387,26.01193756614621,26.34708625097149
2009-Jan-04 11:00:00,33.909327330888935,29.914145320286117,29.91415681175439,31.120448821089273
2009-Jan-04 11:10:00,41.35113435177858,33.752024847789905,33.752037786943575,35.71317275881745
2009-Jan-04 11:20:00,49.32078858929609,37.523478317882734,37.523492673066826,40.0583354397396
2009-Jan-04 11:30:00,57.8568620579488,41.22493049366379,41.22494623151955,44.088878342110924
2009-Jan-04 11:40:00,57.74543113138011,41.51312309826975,41.513138949634936,43.622502002314995
2009-Jan-04 11:50:00,57.837982125235655,41.78354065474125,41.78355661114526,43.196665871305015
2009-Jan-04 12:00:00,58.12298258397816,42.036621986061036,42.036638039242376,42.78151692172495
2009-Jan-04 12:10:00,58.59689881324761,42.27238744397381,42.27240358568069,42.34916382577322
2009-Jan-04 12:20:00,59.263732701755615,43.10920581081767,42.490466814348224,42.490466814348245
2009-Jan-04 12:30:00,60.13517160342397,44.06067359405121,42.69002373449974,42.69002373449976
2009-Jan-04 12:40:00,57.614663812163755,43.46277988680269,41.52492651939745,41.52492651939747
2009-Jan-04 12:50:00,55.297122405588006,42.77167989245485,40.33948507630124,40.33948507630126
2009-Jan-04 13:00:00,53.165098955245135,42.01391157456739,39.13542673290062,39.13542673290064
2009-Jan-04 13:10:00,51.207527106157954,41.214179212473255,37.914116490270345,37.91411649027037
2009-Jan-04 13:20:00,49.41958864222426,40.396932333282464,36.676585676924574,36.676585676924596
2009-Jan-04 13:30:00,47.803112649553626,39.58811207295787,35.42354365673857,35.423543656738595
2009-Jan-04 13:40:00,43.3786576871251,36.96976415181267,33.01259509851181,33.01259509851183
2009-Jan-04 13:50:00,39.11451113541884,34.233375480863884,30.5795296059684,30.579529605968418
2009-Jan-04 14:00:00,34.987787463302716,31.38993087915324,28.126370416294808,28.126370416294822
2009-Jan-04 14:10:00,30.977500733373372,28.446716302539027,25.654885390428383,25.654885390428397
2009-Jan-04 14:20:00,27.063610050083717,25.407141282270832,23.166613060386293,23.166613060386304
2009-Jan-04 14:30:00,23.225932078207215,22.270142559316454,20.66287519164576,20.662875191645767
2009-Jan-04 14:40:00,20.198717502479575,19.64567043144603,18.463871865654692,18.463871865654703
2009-Jan-04 14:50:00,17.215581505289315,16.96357124388263,16.25530808245873,16.255308082458736
2009-Jan-04 15:00:00,14.253197308989268,14.209440245436106,14.038253351189766,14.038253351189773
2009-Jan-04 15:10:00,11.78112493798059,11.781120403918038,11.78112493798059,11.781124937980596
2009-Jan-04 15:20:00,9.513610365228725,9.513606705235116,9.513610365228725,9.51361036522873
2009-Jan-04 15:30:00,7.250503025632899,7.250500237607987,7.250503025632899,7.250503025632902
2009-Jan-04 15:40:00,6.04838041242653,6.048378086072802,6.04838041242653,6.048380412426535
2009-Jan-04 15:50:00,5.047924954070954,5.078492522057895,4.833596046245911,4.833596046245914
2009-Jan-04 16:00:00,0.0,0.0,0.0,0.0
2009-Jan-04 16:10:00,0.0,0.0,0.0,0.0
2009-Jan-04 16:20:00,0.0,0.0,0.0,0.0
2009-Jan-04 16:30:00,0.0,0.0,0.0,0.0
2009-Jan-04 16:40:00,0.0,0.0,0.0,0.0
2009-Jan-04 16:50:00,0.0,0.0,0.0,0.0
2009-Jan-04 17:00:00,0.0,0.0,0.0,0.0
2009-Jan-04 17:10:00,0.0,0.0,0.0,0.0
2009-Jan-04 17:20:00,0.0,0.0,0.0,0.0
2009-Jan-04 17:30:00,0.0,0.0,0.0,0.0
2009-Jan-04 17:40:00,0.0,0.0,0.0,0.0
2009-Jan-04 17:50:00,0.0,0.0,0.0,0.0
2009-Jan-04 18:00:00,0.0,0.0,0.0,0.0
2009-Jan-04 18:10:00,0.0,0.0,0.0,0.0
2009-Jan-04 18:20:00,0.0,0.0,0.0,0.0
2009-Jan-04 18:30:00,0.0,0.0,0.0,0.0
2009-Jan-04 18:40:00,0.0,0.0,0.0,0.0
2009-Jan-04 18:50:00,0.0,0.0,0.0,0.0
2009-Jan-04 19:00:00,0.0,0.0,0.0,0.0
2009-Jan-04 19:10:00,0.0,0.0,0.0,0.0
2009-Jan-04 19:20:00,0.0,0.0,0.0,0.0
2009-Jan-04 19:30:00,0.0,0.0,0.0,0.0
2009-Jan-04 19:40:00,0.0,0.0,0.0,0.0
2009-Jan-04 19:50:00,0.0,0.0,0.0,0.0
2009-Jan-04 20:00:00,0.0,0.0,0.0,0.0
2009-Jan-04 20:10:00,0.0,0.0,0.0,0.0
2009-Jan-04 20:20:00,0.0,0.0,0.0,0.0
2009-Jan-04 20:30:00,0.0,0.0,0.0,0.0
2009-Jan-04 20:40:00,0.0,0.0,0.0,0.0
2009-Jan-04 20:50:00,0.0,0.0,0.0,0.0
2009-Jan-04 21:00:00,0.0,0.0,0.0,0.0
2009-Jan-04 21:10:00,0.0,0.0,0.0,0.0
2009-Jan-04 21:20:00,0.0,0.0,0.0,0.0
2009-Jan-04 21:30:00,0.0,0.0,0.0,0.0
2009-Jan-04 21:40:00,0.0,0.0,0.0,0.0
2009-Jan-04 21:50:00,0.0,0.0,0.0,0.0
2009-Jan-04 22:00:00,0.0,0.0,0.0,0.0
2009-Jan-04 22:10:00,0.0,0.0,0.0,0.0
2009-Jan-04 22:20:00,0.0,0.0,0.0,0.0
2009-Jan-04 22:30:00,0.0,0.0,0.0,0.0
2009-Jan-04 22:40:00,0.0,0.0,0.0,0.0
2009-Jan-04 22:50:00,0.0,0.0,0.0,0.0
2009-Jan-04 23:00:00,0.0,0.0,0.0,0.0
2009-Jan-04 23:10:00,0.0,0.0,0.0,0.0
2009-Jan-04 23:20:00,0.0,0.0,0.0,0.0
2009-Jan-04 23:30:00,0.0,0.0,0.0,0.0
2009-Jan-04 23:40:00,0.0,0.0,0.0,0.0
2009-Jan-04 23:50:00,0.0,0.0,0.0,0.0
2009-Jan-05 00:00:00,0.0,0.0,0.0,0.0
2009-Jan-05 00:10:00,0.0,0.0,0.0,0.0
2009-Jan-05 00:20:00,0.0,0.0,0.0,0.0
2009-Jan-05 00:30:00,0.0,0.0,0.0,0.0
2009-Jan-05 00:40:00,0.0,0.0,0.0,0.0
2009-Jan-05 00:50:00,0.0,0.0,0.0,0.0
2009-Jan-05 01:00:00,0.0,0.0,0.0,0.0
2009-Jan-05 01:10:00,0.0,0.0,0.0,0.0
2009-Jan-05 01:20:00,0.0,0.0,0.0,0.0
2009-Jan-05 01:30:00,0.0,0.0,0.0,0.0
2009-Jan-05 01:40:00,0.0,0.0,0.0,0.0
2009-Jan-05 01:50:00,0.0,0.0,0.0,0.0
2009-Jan-05 02:00:00,0.0,0.0,0.0,0.0
2009-Jan-05 02:10:00,0.0,0.0,0.0,0.0
2009-Jan-05 02:20:00,0.0,0.0,0.0,0.0
2009-Jan-05 02:30:00,0.0,0.0,0.0,0.0
2009-Jan-05 02:40:00,0.0,0.0,0.0,0.0
2009-Jan-05 02:50:00,0.0,0.0,0.0,0.0
2009-Jan-05 03:00:00,0.0,0.0,0.0,0.0
2009-Jan-05 03:10:00,0.0,0.0,0.0,0.0
2009-Jan-05 03:20:00,0.0,0.0,0.0,0.0
2009-Jan-05 03:30:00,0.0,0.0,0.0,0.0
2009-Jan-05 03:40:00,0.0,0.0,0.0,0.0
2009-Jan-05 03:50:00,0.0,0.0,0.0,0.0
2009-Jan-05 04:00:00,0.0,0.0,0.0,0.0
2009-Jan-05 04:10:00,0.0,0.0,0.0,0.0
2009-Jan-05 04:20:00,0.0,0.0,0.0,0.0
2009-Jan-05 04:30:00,0.0,0.0,0.0,0.0
2009-Jan-05 04:40:00,0.0,0.0,0.0,0.0
2009-Jan-05 04:50:00,0.0,0.0,0.0,0.0
2009-Jan-05 05:00:00,0.0,0.0,0.0,0.0
2009-Jan-05 05:10:00,0.0,0.0,0.0,0.0
2009-Jan-05 05:20:00,0.0,0.0,0.0,0.0
2009-Jan-05 05:30:00,0.0,0.0,0.0,0.0
2009-Jan-05 05:40:00,0.0,0.0,0.0,0.0
2009-Jan-05 05:50:00,0.0,0.0,0.0,0.0
2009-Jan-05 06:00:00,0.0,0.0,0.0,0.0
2009-Jan-05 06:10:00,0.0,0.0,0.0,0.0
2009-Jan-05 06:20:00,0.0,0.0,0.0,0.0
2009-Jan-05 06:30:00,0.0,0.0,0.0,0.0
2009-Jan-05 06:40:00,0.0,0.0,0.0,0.0
2009-Jan-05 06:50:00,0.0,0.0,0.0,0.0
2009-Jan-05 07:00:00,0.0,0.0,0.0,0.0
2009-Jan-05 07:10:00,0.0,0.0,0.0,0.0
2009-Jan-05 07:20:00,0.0,0.0,0.0,0.0
2009-Jan-05 07:30:00,0.0,0.0,0.0,0.0
2009-Jan-05 07:40:00,0.0,0.0,0.0,0.0
2009-Jan-05 07:50:00,0.0,0.0,0.0,0.0
2009-Jan-05 08:00:00,0.0,0.0,0.0,0.0
2009-Jan-05 08:10:00,0.0,0.0,0.0,0.0
2009-Jan-05 08:20:00,0.0,0.0,0.0,0.0
2009-Jan-05 08:30:00,2.048744207806558,2.04874342210661,2.048744207806558,2.0487442078065587
2009-Jan-05 08:40:00,12.374740401321814,5.4985986701052445,5.498600797765502,13.20031088721294
2009-Jan-05 08:50:00,33.905399218162074,9.124134365405304,9.12413789981139,34.65554336982767
2009-Jan-05 09:00:00,51.93418387918794,12.46023023954926,12.460235024843445,50.29803983062663
2009-Jan-05 09:10:00,71.10338907376644,15.798143096776363,15.79814911697469,65.07691535149293
2009-Jan-05 09:20:00,86.5083166249964,19.137269862374353,19.137277102348524,74.92372042095892
2009-Jan-05 09:30:00,102.32511711052696,22.47462530536743,22.474633749772213,83.78989937590528
2009-Jan-05 09:40:00,97.33919694022012,24.424248212419577,24.42425743299794,76.12556327472588
2009-Jan-05 09:50:00,76.3427250107179,25.328524940877692,25.32853445638044,58.76283896353615
2009-Jan-05 10:00:00,70.6574897689948,27.113521178403104,27.113531424231596,53.26624868224703
2009-Jan-05 10:10:00,64.79461994528486,28.85094067162644,28.85095163954504,48.519498697657085
2009-Jan-05 10:20:00,48.361023295059155,29.848302829503293,29.848314179963644,39.054124127259094
2009-Jan-05 10:30:00,41.62683601773506,31.486378239639993,31.486390289729655,35.96293177859789
2009-Jan-05 10:40:00,44.0735868528957,33.23054886715113,33.23056158162542,37.51052499761577
2009-Jan-05 10:50:00,46.67198201957657,34.95975414731018,34.95976751903744,39.04797060788772
2009-Jan-05 11:00:00,49.42502663317355,36.67283512897124,36.67284915026754,40.55348293714364
2009-Jan-05 11:10:00,52.34100239870174,38.36838519574582,38.36839985825687,42.006253619926184
2009-Jan-05 11:20:00,55.4332031459235,40.044725807025756,40.044741101597396,43.38501029174936
2009-Jan-05 11:30:00,58.720099066847524,41.69987089652127,41.69988681305289,44.66675124806433
2009-Jan-05 11:40:00,58.59547206012364,41.98933750239506,41.98935353304323,44.181305261370184
2009-Jan-05 11:50:00,58.67661068125364,42.26078569111691,42.26080182729504,43.738268842887905
2009-Jan-05 12:00:00,58.95158013284308,42.514680347480976,42.51469658082402,43.307412674329754
2009-Jan-05 12:10:00,59.416459717609094,42.751064296904566,42.7510806190679,42.86057189715896
2009-Jan-05 12:20:00,60.07485266722118,43.569486992211054,42.96958756809652,42.96958756809654
2009-Jan-05 12:30:00,60.938004751947645,44.53402308109777,43.16943223771625,43.16943223771627
2009-Jan-05 12:40:00,58.412134207868675,43.953588879714545,42.00599002960327,42.00599002960328
2009-Jan-05 12:50:00,56.09005661677176,43.27887259748128,40.82200788001434,40.82200788001436
2009-Jan-05 13:00:00,53.95431349306406,42.53664738464288,39.61922220235773,39.61922220235776
2009-Jan-05 13:10:00,51.99382133189587,41.75182762197453,38.39900433475477,38.39900433475479
2009-Jan-05 13:20:00,50.20373123072242,40.94904882630549,37.162389312868875,37.162389312868896
2009-Jan-05 13:30:00,48.58581496295912,40.15440962096687,35.91008765410741,35.91008765410742
2009-Jan-05 13:40:00,44.1639586036142,37.55508177064744,33.50107774184411,33.50107774184412
2009-Jan-05 13:50:00,39.903068925888576,34.83792458279617,31.069883305864273,31.069883305864288
2009-Jan-05 14:00:00,35.7804920715625,32.01425674798172,28.618543425492625,28.61854342549264
2009-Jan-05 14:10:00,31.77551103565378,29.09176362467891,26.148844820338937,26.148844820338947
2009-Jan-05 14:20:00,27.8684043359898,26.074344873071716,23.66235010053896,23.66235010053897
2009-Jan-05 14:30:00,24.03936656015795,22.961546222685065,21.160414101243056,21.160414101243067
2009-Jan-05 14:40:00,21.9944147208006,21.150508622660734,19.359256619828788,19.359256619828795
2009-Jan-05 14:50:00,20.077850829276926,19.410739541173086,17.54986381822913,17.54986381822914
2009-Jan-05 15:00:00,18.326399094475374,17.794663201037693,15.732669820703023,15.732669820703034
2009-Jan-05 15:10:00,16.810109690629414,16.39434723896226,13.908048445849607,13.908048445849614
2009-Jan-05 15:20:00,15.22076374900314,14.974652699809328,12.076389530525542,12.076389530525548
2009-Jan-05 15:30:00,13.563297663779803,13.531464474844189,10.238372252920307,10.238372252920312
2009-Jan-05 15:40:00,12.289566331611356,12.531383023365073,8.472503874012737,8.472503874012741
2009-Jan-05 15:50:00,10.993618514211295,11.598579846318692,6.706996200635901,6.7069962006359045
2009-Jan-05 16:00:00,0.0,0.0,0.0,0.0
2009-Jan-05 16:10:00,0.0,0.0,0.0,0.0
2009-Jan-05 16:20:00,0.0,0.0,0.0,0.0
2009-Jan-05 16:30:00,0.0,0.0,0.0,0.0
2009-Jan-05 16:40:00,0.0,0.0,0.0,0.0
2009-Jan-05 16:50:00,0.0,0.0,0.0,0.0
2009-Jan-05 17:00:00,0.0,0.0,0.0,0.0
2009-Jan-05 17:10:00,0.0,0.0,0.0,0.0
2009-Jan-05 17:20:00,0.0,0.0,0.0,0.0
2009-Jan-05 17:30:00,0.0,0.0,0.0,0.0
2009-Jan-05 17:40:00,0.0,0.0,0.0,0.0
2009-Jan-05 17:50:00,0.0,0.0,0.0,0.0
2009-Jan-05 18:00:00,0.0,0.0,0.0,0.0
2009-Jan-05 18:10:00,0.0,0.0,0.0,0.0
2009-Jan-05 18:20:00,0.0,0.0,0.0,0.0
2009-Jan-05 18:30:00,0.0,0.0,0.0,0.0
2009-Jan-05 18:40:00,0.0,0.0,0.0,0.0
2009-Jan-05 18:50:00,0.0,0.0,0.0,0.0
2009-Jan-05 19:00:00,0.0,0.0,0.0,0.0
2009-Jan-05 19:10:00,0.0,0.0,0.0,0.0
2009-Jan-05 19:20:00,0.0,0.0,0.0,0.0
2009-Jan-05 19:30:00,0.0,0.0,0.0,0.0
2009-Jan-05 19:40:00,0.0,0.0,0.0,0.0
2009-Jan-05 19:50:00,0.0,0.0,0.0,0.0
2009-Jan-05 20:00:00,0.0,0.0,0.0,0.0
2009-Jan-05 20:10:00,0.0,0.0,0.0,0.0
2009-Jan-05 20:20:00,0.0,0.0,0.0,0.0
2009-Jan-05 20:30:00,0.0,0.0,0.0,0.0
2009-Jan-05 20:40:00,0.0,0.0,0.0,0.0
2009-Jan-05 20:50:00,0.0,0.0,0.0,0.0
2009-Jan-05 21:00:00,0.0,0.0,0.0,0.0
2009-Jan-05 21:10:00,0.0,0.0,0.0,0.0
2009-Jan-05 21:20:00,0.0,0.0,0.0,0.0
2009-Jan-05 21:30:00,0.0,0.0,0.0,0.0
2009-Jan-05 21:40:00,0.0,0.0,0.0,0.0
2009-Jan-05 21:50:00,0.0,0.0,0.0,0.0
2009-Jan-05 22:00:00,0.0,0.0,0.0,0.0
2009-Jan-05 22:10:00,0.0,0.0,0.0,0.0
2009-Jan-05 22:20:00,0.0,0.0,0.0,0.0
2009-Jan-05 22:30:00,0.0,0.0,0.0,0.0
2009-Jan-05 22:40:00,0.0,0.0,0.0,0.0
2009-Jan-05 22:50:00,0.0,0.0,0.0,0.0
2009-Jan-05 23:00:00,0.0,0.0,0.0,0.0
2009-Jan-05 23:10:00,0.0,0.0,0.0,0.0
2009-Jan-05 23:20:00,0.0,0.0,0.0,0.0
2009-Jan-05 23:30:00,0.0,0.0,0.0,0.0
2009-Jan-05 23:40:00,0.0,0.0,0.0,0.0
2009-Jan-05 23:50:00,0.0,0.0,0.0,0.0
2009-Jan-06 00:00:00,0.0,0.0,0.0,0.0
2009-Jan-06 00:10:00,0.0,0.0,0.0,0.0
2009-Jan-06 00:20:00,0.0,0.0,0.0,0.0
2009-Jan-06 00:30:00,0.0,0.0,0.0,0.0
2009-Jan-06 00:40:00,0.0,0.0,0.0,0.0
2009-Jan-06 00:50:00,0.0,0.0,0.0,0.0
2009-Jan-06 01:00:00,0.0,0.0,0.0,0.0
2009-Jan-06 01:10:00,0.0,0.0,0.0,0.0
2009-Jan-06 01:20:00,0.0,0.0,0.0,0.0
2009-Jan-06 01:30:00,0.0,0.0,0.0,0.0
2009-Jan-06 01:40:00,0.0,0.0,0.0,0.0
2009-Jan-06 01:50:00,0.0,0.0,0.0,0.0
2009-Jan-06 02:00:00,0.0,0.0,0.0,0.0
2009-Jan-06 02:10:00,0.0,0.0,0.0,0.0
2009-Jan-06 02:20:00,0.0,0.0,0.0,0.0
2009-Jan-06 02:30:00,0.0,0.0,0.0,0.0
2009-Jan-06 02:40:00,0.0,0.0,0.0,0.0
2009-Jan-06 02:50:00,0.0,0.0,0.0,0.0
2009-Jan-06 03:00:00,0.0,0.0,0.0,0.0
2009-Jan-06 03:10:00,0.0,0.0,0.0,0.0
2009-Jan-06 03:20:00,0.0,0.0,0.0,0.0
2009-Jan-06 03:30:00,0.0,0.0,0.0,0.0
2009-Jan-06 03:40:00,0.0,0.0,0.0,0.0
2009-Jan-06 03:50:00,0.0,0.0,0.0,0.0
2009-Jan-06 04:00:00,0.0,0.0,0.0,0.0
2009-Jan-06 04:10:00,0.0,0.0,0.0,0.0
2009-Jan-06 04:20:00,0.0,0.0,0.0,0.0
2009-Jan-06 04:30:00,0.0,0.0,0.0,0.0
2009-Jan-06 04:40:00,0.0,0.0,0.0,0.0
2009-Jan-06 04:50:00,0.0,0.0,0.0,0.0
2009-Jan-06 05:00:00,0.0,0.0,0.0,0.0
2009-Jan-06 05:10:00,0.0,0.0,0.0,0.0
2009-Jan-06 05:20:00,0.0,0.0,0.0,0.0
2009-Jan-06 05:30:00,0.0,0.0,0.0,0.0
2009-Jan-06 05:40:00,0.0,0.0,0.0,0.0
2009-Jan-06 05:50:00,0.0,0.0,0.0,0.0
2009-Jan-06 06:00:00,0.0,0.0,0.0,0.0
2009-Jan-06 06:10:00,0.0,0.0,0.0,0.0
2009-Jan-06 06:20:00,0.0,0.0,0.0,0.0
2009-Jan-06 06:30:00,0.0,0.0,0.0,0.0
2009-Jan-06 06:40:00,0.0,0.0,0.0,0.0
2009-Jan-06 06:50:00,0.0,0.0,0.0,0.0
2009-Jan-06 07:00:00,0.0,0.0,0.0,0.0
2009-Jan-06 07:10:00,0.0,0.0,0.0,0.0
2009-Jan-06 07:20:00,0.0,0.0,0.0,0.0
