Time,THERMAL CO-WORKING:BERLIN ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL CO-WORKING::Des Sens Cool Load [W],THERMAL CO-WORKING:BERLIN ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL CO-WORKING::Des Cool Mass Flow [kg/s],THERMAL CORRIDOR:BERLIN ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL CORRIDOR::Des Sens Cool Load [W],THERMAL CORRIDOR:BERLIN ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL CORRIDOR::Des Cool Mass Flow [kg/s],THERMAL ELEVATOR:BERLIN ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ELEVATOR::Des Sens Cool Load [W],THERMAL ELEVATOR:BERLIN ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ELEVATOR::Des Cool Mass Flow [kg/s],THERMAL ENTRANCE:BERLIN ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ENTRANCE::Des Sens Cool Load [W],THERMAL ENTRANCE:BERLIN ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ENTRANCE::Des Cool Mass Flow [kg/s],THERMAL LAB NORTH::Des Heat Load [W],THERMAL LAB NORTH::Des Sens Cool Load [W],THERMAL LAB NORTH::Des Heat Mass Flow [kg/s],THERMAL LAB NORTH::Des Cool Mass Flow [kg/s],THERMAL LAB SOUTH:BERLIN ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL LAB SOUTH::Des Sens Cool Load [W],THERMAL LAB SOUTH:BERLIN ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL LAB SOUTH::Des Cool Mass Flow [kg/s],THERMAL MEETING ROOM NORTH:BERLIN ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL MEETING ROOM NORTH::Des Sens Cool Load [W],THERMAL MEETING ROOM NORTH:BERLIN ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL MEETING ROOM NORTH::Des Cool Mass Flow [kg/s],THERMAL MEETING ROOM SOUTH:BERLIN ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL MEETING ROOM SOUTH::Des Sens Cool Load [W],THERMAL MEETING ROOM SOUTH:BERLIN ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL MEETING ROOM SOUTH::Des Cool Mass Flow [kg/s],THERMAL NERD ROOM 1:BERLIN ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL NERD ROOM 1::Des Sens Cool Load [W],THERMAL NERD ROOM 1:BERLIN ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL NERD ROOM 1::Des Cool Mass Flow [kg/s],THERMAL NERD ROOM 2:BERLIN ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL NERD ROOM 2::Des Sens Cool Load [W],THERMAL NERD ROOM 2:BERLIN ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL NERD ROOM 2::Des Cool Mass Flow [kg/s],THERMAL RESTROOM M:BERLIN ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL RESTROOM M::Des Sens Cool Load [W],THERMAL RESTROOM M:BERLIN ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL RESTROOM M::Des Cool Mass Flow [kg/s],THERMAL RESTROOM W:BERLIN ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL RESTROOM W::Des Sens Cool Load [W],THERMAL RESTROOM W:BERLIN ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL RESTROOM W::Des Cool Mass Flow [kg/s],THERMAL SPACE 01:BERLIN ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL SPACE 01::Des Sens Cool Load [W],THERMAL SPACE 01:BERLIN ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL SPACE 01::Des Cool Mass Flow [kg/s],THERMAL STAIRWAY:BERLIN ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL STAIRWAY::Des Sens Cool Load [W],THERMAL STAIRWAY:BERLIN ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL STAIRWAY::Des Cool Mass Flow [kg/s]
13:10:00,1.644868E+04,0.000000E+00,8.489849E-01,0.000000E+00,1.450987E+04,0.000000E+00,7.489150E-01,0.000000E+00,1.425333E+04,0.000000E+00,7.356740E-01,0.000000E+00,1.728708E+04,0.000000E+00,8.922585E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.592237E+04,0.000000E+00,8.218202E-01,0.000000E+00,1.493808E+04,0.000000E+00,7.710166E-01,0.000000E+00,1.494485E+04,0.000000E+00,7.713661E-01,0.000000E+00,1.475987E+04,0.000000E+00,7.618183E-01,0.000000E+00,1.474174E+04,0.000000E+00,7.608827E-01,0.000000E+00,1.426172E+04,0.000000E+00,7.361068E-01,0.000000E+00,1.450855E+04,0.000000E+00,7.488471E-01,0.000000E+00,1.482643E+04,0.000000E+00,7.652539E-01,0.000000E+00,1.463155E+04,0.000000E+00,7.551953E-01,0.000000E+00
13:20:00,1.644865E+04,0.000000E+00,8.489834E-01,0.000000E+00,1.450986E+04,0.000000E+00,7.489148E-01,0.000000E+00,1.425333E+04,0.000000E+00,7.356738E-01,0.000000E+00,1.728663E+04,0.000000E+00,8.922352E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.592235E+04,0.000000E+00,8.218192E-01,0.000000E+00,1.493784E+04,0.000000E+00,7.710043E-01,0.000000E+00,1.494484E+04,0.000000E+00,7.713657E-01,0.000000E+00,1.475986E+04,0.000000E+00,7.618182E-01,0.000000E+00,1.474174E+04,0.000000E+00,7.608827E-01,0.000000E+00,1.426172E+04,0.000000E+00,7.361068E-01,0.000000E+00,1.450855E+04,0.000000E+00,7.488471E-01,0.000000E+00,1.482642E+04,0.000000E+00,7.652535E-01,0.000000E+00,1.463154E+04,0.000000E+00,7.551949E-01,0.000000E+00
13:30:00,1.644862E+04,0.000000E+00,8.489819E-01,0.000000E+00,1.450986E+04,0.000000E+00,7.489146E-01,0.000000E+00,1.425332E+04,0.000000E+00,7.356735E-01,0.000000E+00,1.728620E+04,0.000000E+00,8.922132E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.592234E+04,0.000000E+00,8.218183E-01,0.000000E+00,1.493761E+04,0.000000E+00,7.709927E-01,0.000000E+00,1.494483E+04,0.000000E+00,7.713652E-01,0.000000E+00,1.475986E+04,0.000000E+00,7.618180E-01,0.000000E+00,1.474174E+04,0.000000E+00,7.608826E-01,0.000000E+00,1.426171E+04,0.000000E+00,7.361067E-01,0.000000E+00,1.450855E+04,0.000000E+00,7.488470E-01,0.000000E+00,1.482641E+04,0.000000E+00,7.652531E-01,0.000000E+00,1.463153E+04,0.000000E+00,7.551944E-01,0.000000E+00
13:40:00,1.644859E+04,0.000000E+00,8.489806E-01,0.000000E+00,1.450986E+04,0.000000E+00,7.489143E-01,0.000000E+00,1.425332E+04,0.000000E+00,7.356733E-01,0.000000E+00,1.728580E+04,0.000000E+00,8.921924E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.592232E+04,0.000000E+00,8.218174E-01,0.000000E+00,1.493740E+04,0.000000E+00,7.709818E-01,0.000000E+00,1.494482E+04,0.000000E+00,7.713648E-01,0.000000E+00,1.475986E+04,0.000000E+00,7.618179E-01,0.000000E+00,1.474174E+04,0.000000E+00,7.608826E-01,0.000000E+00,1.426171E+04,0.000000E+00,7.361067E-01,0.000000E+00,1.450855E+04,0.000000E+00,7.488470E-01,0.000000E+00,1.482640E+04,0.000000E+00,7.652527E-01,0.000000E+00,1.463152E+04,0.000000E+00,7.551941E-01,0.000000E+00
13:50:00,1.644857E+04,0.000000E+00,8.489793E-01,0.000000E+00,1.450985E+04,0.000000E+00,7.489141E-01,0.000000E+00,1.425331E+04,0.000000E+00,7.356730E-01,0.000000E+00,1.728542E+04,0.000000E+00,8.921728E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.592230E+04,0.000000E+00,8.218166E-01,0.000000E+00,1.493720E+04,0.000000E+00,7.709714E-01,0.000000E+00,1.494482E+04,0.000000E+00,7.713644E-01,0.000000E+00,1.475985E+04,0.000000E+00,7.618177E-01,0.000000E+00,1.474173E+04,0.000000E+00,7.608826E-01,0.000000E+00,1.426171E+04,0.000000E+00,7.361066E-01,0.000000E+00,1.450855E+04,0.000000E+00,7.488470E-01,0.000000E+00,1.482640E+04,0.000000E+00,7.652523E-01,0.000000E+00,1.463152E+04,0.000000E+00,7.551937E-01,0.000000E+00
14:00:00,1.644854E+04,0.000000E+00,8.489780E-01,0.000000E+00,1.450985E+04,0.000000E+00,7.489139E-01,0.000000E+00,1.425331E+04,0.000000E+00,7.356728E-01,0.000000E+00,1.728506E+04,0.000000E+00,8.921541E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.592229E+04,0.000000E+00,8.218159E-01,0.000000E+00,1.493701E+04,0.000000E+00,7.709617E-01,0.000000E+00,1.494481E+04,0.000000E+00,7.713640E-01,0.000000E+00,1.475985E+04,0.000000E+00,7.618176E-01,0.000000E+00,1.474173E+04,0.000000E+00,7.608825E-01,0.000000E+00,1.426171E+04,0.000000E+00,7.361066E-01,0.000000E+00,1.450855E+04,0.000000E+00,7.488469E-01,0.000000E+00,1.482639E+04,0.000000E+00,7.652520E-01,0.000000E+00,1.463151E+04,0.000000E+00,7.551933E-01,0.000000E+00
14:10:00,1.644852E+04,0.000000E+00,8.489768E-01,0.000000E+00,1.450984E+04,0.000000E+00,7.489137E-01,0.000000E+00,1.425330E+04,0.000000E+00,7.356726E-01,0.000000E+00,1.728472E+04,0.000000E+00,8.921365E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.592227E+04,0.000000E+00,8.218151E-01,0.000000E+00,1.493683E+04,0.000000E+00,7.709524E-01,0.000000E+00,1.494480E+04,0.000000E+00,7.713637E-01,0.000000E+00,1.475985E+04,0.000000E+00,7.618175E-01,0.000000E+00,1.474173E+04,0.000000E+00,7.608825E-01,0.000000E+00,1.426171E+04,0.000000E+00,7.361065E-01,0.000000E+00,1.450855E+04,0.000000E+00,7.488469E-01,0.000000E+00,1.482638E+04,0.000000E+00,7.652516E-01,0.000000E+00,1.463150E+04,0.000000E+00,7.551930E-01,0.000000E+00
14:20:00,1.644850E+04,0.000000E+00,8.489757E-01,0.000000E+00,1.450984E+04,0.000000E+00,7.489136E-01,0.000000E+00,1.425330E+04,0.000000E+00,7.356724E-01,0.000000E+00,1.728439E+04,0.000000E+00,8.921198E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.592226E+04,0.000000E+00,8.218144E-01,0.000000E+00,1.493666E+04,0.000000E+00,7.709437E-01,0.000000E+00,1.494479E+04,0.000000E+00,7.713633E-01,0.000000E+00,1.475985E+04,0.000000E+00,7.618173E-01,0.000000E+00,1.474173E+04,0.000000E+00,7.608825E-01,0.000000E+00,1.426171E+04,0.000000E+00,7.361065E-01,0.000000E+00,1.450855E+04,0.000000E+00,7.488469E-01,0.000000E+00,1.482638E+04,0.000000E+00,7.652513E-01,0.000000E+00,1.463150E+04,0.000000E+00,7.551926E-01,0.000000E+00
14:30:00,1.644848E+04,0.000000E+00,8.489747E-01,0.000000E+00,1.450984E+04,0.000000E+00,7.489134E-01,0.000000E+00,1.425330E+04,0.000000E+00,7.356722E-01,0.000000E+00,1.728409E+04,0.000000E+00,8.921040E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.592225E+04,0.000000E+00,8.218137E-01,0.000000E+00,1.493650E+04,0.000000E+00,7.709354E-01,0.000000E+00,1.494479E+04,0.000000E+00,7.713630E-01,0.000000E+00,1.475984E+04,0.000000E+00,7.618172E-01,0.000000E+00,1.474173E+04,0.000000E+00,7.608825E-01,0.000000E+00,1.426171E+04,0.000000E+00,7.361064E-01,0.000000E+00,1.450855E+04,0.000000E+00,7.488468E-01,0.000000E+00,1.482637E+04,0.000000E+00,7.652510E-01,0.000000E+00,1.463149E+04,0.000000E+00,7.551923E-01,0.000000E+00
14:40:00,1.644846E+04,0.000000E+00,8.489736E-01,0.000000E+00,1.450983E+04,0.000000E+00,7.489132E-01,0.000000E+00,1.425329E+04,0.000000E+00,7.356720E-01,0.000000E+00,1.728380E+04,0.000000E+00,8.920890E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.592223E+04,0.000000E+00,8.218131E-01,0.000000E+00,1.493635E+04,0.000000E+00,7.709275E-01,0.000000E+00,1.494478E+04,0.000000E+00,7.713627E-01,0.000000E+00,1.475984E+04,0.000000E+00,7.618171E-01,0.000000E+00,1.474173E+04,0.000000E+00,7.608824E-01,0.000000E+00,1.426171E+04,0.000000E+00,7.361064E-01,0.000000E+00,1.450855E+04,0.000000E+00,7.488468E-01,0.000000E+00,1.482637E+04,0.000000E+00,7.652507E-01,0.000000E+00,1.463148E+04,0.000000E+00,7.551920E-01,0.000000E+00
14:50:00,1.644844E+04,0.000000E+00,8.489727E-01,0.000000E+00,1.450983E+04,0.000000E+00,7.489131E-01,0.000000E+00,1.425329E+04,0.000000E+00,7.356718E-01,0.000000E+00,1.728352E+04,0.000000E+00,8.920748E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.592222E+04,0.000000E+00,8.218125E-01,0.000000E+00,1.493621E+04,0.000000E+00,7.709201E-01,0.000000E+00,1.494478E+04,0.000000E+00,7.713624E-01,0.000000E+00,1.475984E+04,0.000000E+00,7.618170E-01,0.000000E+00,1.474173E+04,0.000000E+00,7.608824E-01,0.000000E+00,1.426171E+04,0.000000E+00,7.361063E-01,0.000000E+00,1.450855E+04,0.000000E+00,7.488468E-01,0.000000E+00,1.482636E+04,0.000000E+00,7.652504E-01,0.000000E+00,1.463148E+04,0.000000E+00,7.551917E-01,0.000000E+00
15:00:00,1.644842E+04,0.000000E+00,8.489718E-01,0.000000E+00,1.450983E+04,0.000000E+00,7.489129E-01,0.000000E+00,1.425329E+04,0.000000E+00,7.356717E-01,0.000000E+00,1.728326E+04,0.000000E+00,8.920613E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.592221E+04,0.000000E+00,8.218119E-01,0.000000E+00,1.493607E+04,0.000000E+00,7.709131E-01,0.000000E+00,1.494477E+04,0.000000E+00,7.713621E-01,0.000000E+00,1.475984E+04,0.000000E+00,7.618169E-01,0.000000E+00,1.474173E+04,0.000000E+00,7.608824E-01,0.000000E+00,1.426171E+04,0.000000E+00,7.361063E-01,0.000000E+00,1.450855E+04,0.000000E+00,7.488467E-01,0.000000E+00,1.482635E+04,0.000000E+00,7.652501E-01,0.000000E+00,1.463147E+04,0.000000E+00,7.551915E-01,0.000000E+00
15:10:00,1.644840E+04,0.000000E+00,8.489709E-01,0.000000E+00,1.450983E+04,0.000000E+00,7.489128E-01,0.000000E+00,1.425328E+04,0.000000E+00,7.356715E-01,0.000000E+00,1.728301E+04,0.000000E+00,8.920486E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.592220E+04,0.000000E+00,8.218114E-01,0.000000E+00,1.493594E+04,0.000000E+00,7.709064E-01,0.000000E+00,1.494477E+04,0.000000E+00,7.713619E-01,0.000000E+00,1.475983E+04,0.000000E+00,7.618168E-01,0.000000E+00,1.474173E+04,0.000000E+00,7.608824E-01,0.000000E+00,1.426171E+04,0.000000E+00,7.361062E-01,0.000000E+00,1.450855E+04,0.000000E+00,7.488467E-01,0.000000E+00,1.482635E+04,0.000000E+00,7.652499E-01,0.000000E+00,1.463147E+04,0.000000E+00,7.551912E-01,0.000000E+00
15:20:00,1.644839E+04,0.000000E+00,8.489701E-01,0.000000E+00,1.450982E+04,0.000000E+00,7.489126E-01,0.000000E+00,1.425328E+04,0.000000E+00,7.356714E-01,0.000000E+00,1.728278E+04,0.000000E+00,8.920364E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.592219E+04,0.000000E+00,8.218109E-01,0.000000E+00,1.493582E+04,0.000000E+00,7.709001E-01,0.000000E+00,1.494476E+04,0.000000E+00,7.713616E-01,0.000000E+00,1.475983E+04,0.000000E+00,7.618167E-01,0.000000E+00,1.474173E+04,0.000000E+00,7.608823E-01,0.000000E+00,1.426170E+04,0.000000E+00,7.361062E-01,0.000000E+00,1.450855E+04,0.000000E+00,7.488467E-01,0.000000E+00,1.482634E+04,0.000000E+00,7.652496E-01,0.000000E+00,1.463146E+04,0.000000E+00,7.551909E-01,0.000000E+00
15:30:00,1.644837E+04,0.000000E+00,8.489693E-01,0.000000E+00,1.450982E+04,0.000000E+00,7.489125E-01,0.000000E+00,1.425328E+04,0.000000E+00,7.356712E-01,0.000000E+00,1.728255E+04,0.000000E+00,8.920249E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.592218E+04,0.000000E+00,8.218104E-01,0.000000E+00,1.493570E+04,0.000000E+00,7.708941E-01,0.000000E+00,1.494476E+04,0.000000E+00,7.713614E-01,0.000000E+00,1.475983E+04,0.000000E+00,7.618166E-01,0.000000E+00,1.474173E+04,0.000000E+00,7.608823E-01,0.000000E+00,1.426170E+04,0.000000E+00,7.361062E-01,0.000000E+00,1.450854E+04,0.000000E+00,7.488466E-01,0.000000E+00,1.482634E+04,0.000000E+00,7.652494E-01,0.000000E+00,1.463146E+04,0.000000E+00,7.551907E-01,0.000000E+00
15:40:00,1.644836E+04,0.000000E+00,8.489686E-01,0.000000E+00,1.450982E+04,0.000000E+00,7.489124E-01,0.000000E+00,1.425327E+04,0.000000E+00,7.356711E-01,0.000000E+00,1.728234E+04,0.000000E+00,8.920139E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.592217E+04,0.000000E+00,8.218099E-01,0.000000E+00,1.493559E+04,0.000000E+00,7.708884E-01,0.000000E+00,1.494475E+04,0.000000E+00,7.713611E-01,0.000000E+00,1.475983E+04,0.000000E+00,7.618165E-01,0.000000E+00,1.474173E+04,0.000000E+00,7.608823E-01,0.000000E+00,1.426170E+04,0.000000E+00,7.361061E-01,0.000000E+00,1.450854E+04,0.000000E+00,7.488466E-01,0.000000E+00,1.482634E+04,0.000000E+00,7.652492E-01,0.000000E+00,1.463145E+04,0.000000E+00,7.551905E-01,0.000000E+00
15:50:00,1.644835E+04,0.000000E+00,8.489679E-01,0.000000E+00,1.450982E+04,0.000000E+00,7.489123E-01,0.000000E+00,1.425327E+04,0.000000E+00,7.356710E-01,0.000000E+00,1.728214E+04,0.000000E+00,8.920035E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.592216E+04,0.000000E+00,8.218094E-01,0.000000E+00,1.493549E+04,0.000000E+00,7.708830E-01,0.000000E+00,1.494475E+04,0.000000E+00,7.713609E-01,0.000000E+00,1.475983E+04,0.000000E+00,7.618164E-01,0.000000E+00,1.474173E+04,0.000000E+00,7.608823E-01,0.000000E+00,1.426170E+04,0.000000E+00,7.361061E-01,0.000000E+00,1.450854E+04,0.000000E+00,7.488466E-01,0.000000E+00,1.482633E+04,0.000000E+00,7.652489E-01,0.000000E+00,1.463145E+04,0.000000E+00,7.551903E-01,0.000000E+00
16:00:00,1.644833E+04,0.000000E+00,8.489672E-01,0.000000E+00,1.450981E+04,0.000000E+00,7.489121E-01,0.000000E+00,1.425327E+04,0.000000E+00,7.356708E-01,0.000000E+00,1.728195E+04,0.000000E+00,8.919937E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.592216E+04,0.000000E+00,8.218090E-01,0.000000E+00,1.493539E+04,0.000000E+00,7.708779E-01,0.000000E+00,1.494474E+04,0.000000E+00,7.713607E-01,0.000000E+00,1.475983E+04,0.000000E+00,7.618163E-01,0.000000E+00,1.474173E+04,0.000000E+00,7.608823E-01,0.000000E+00,1.426170E+04,0.000000E+00,7.361061E-01,0.000000E+00,1.450854E+04,0.000000E+00,7.488466E-01,0.000000E+00,1.482633E+04,0.000000E+00,7.652487E-01,0.000000E+00,1.463145E+04,0.000000E+00,7.551901E-01,0.000000E+00
16:10:00,1.644832E+04,0.000000E+00,8.489666E-01,0.000000E+00,1.450981E+04,0.000000E+00,7.489120E-01,0.000000E+00,1.425327E+04,0.000000E+00,7.356707E-01,0.000000E+00,1.728177E+04,0.000000E+00,8.919843E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.592215E+04,0.000000E+00,8.218086E-01,0.000000E+00,1.493530E+04,0.000000E+00,7.708731E-01,0.000000E+00,1.494474E+04,0.000000E+00,7.713605E-01,0.000000E+00,1.475982E+04,0.000000E+00,7.618162E-01,0.000000E+00,1.474173E+04,0.000000E+00,7.608822E-01,0.000000E+00,1.426170E+04,0.000000E+00,7.361060E-01,0.000000E+00,1.450854E+04,0.000000E+00,7.488465E-01,0.000000E+00,1.482632E+04,0.000000E+00,7.652485E-01,0.000000E+00,1.463144E+04,0.000000E+00,7.551899E-01,0.000000E+00
16:20:00,1.644831E+04,0.000000E+00,8.489660E-01,0.000000E+00,1.450981E+04,0.000000E+00,7.489119E-01,0.000000E+00,1.425327E+04,0.000000E+00,7.356706E-01,0.000000E+00,1.728159E+04,0.000000E+00,8.919753E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.592214E+04,0.000000E+00,8.218082E-01,0.000000E+00,1.493521E+04,0.000000E+00,7.708684E-01,0.000000E+00,1.494474E+04,0.000000E+00,7.713603E-01,0.000000E+00,1.475982E+04,0.000000E+00,7.618162E-01,0.000000E+00,1.474173E+04,0.000000E+00,7.608822E-01,0.000000E+00,1.426170E+04,0.000000E+00,7.361060E-01,0.000000E+00,1.450854E+04,0.000000E+00,7.488465E-01,0.000000E+00,1.482632E+04,0.000000E+00,7.652484E-01,0.000000E+00,1.463144E+04,0.000000E+00,7.551897E-01,0.000000E+00
16:30:00,1.644830E+04,0.000000E+00,8.489654E-01,0.000000E+00,1.450981E+04,0.000000E+00,7.489118E-01,0.000000E+00,1.425326E+04,0.000000E+00,7.356705E-01,0.000000E+00,1.728143E+04,0.000000E+00,8.919668E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.592213E+04,0.000000E+00,8.218079E-01,0.000000E+00,1.493512E+04,0.000000E+00,7.708640E-01,0.000000E+00,1.494473E+04,0.000000E+00,7.713601E-01,0.000000E+00,1.475982E+04,0.000000E+00,7.618161E-01,0.000000E+00,1.474173E+04,0.000000E+00,7.608822E-01,0.000000E+00,1.426170E+04,0.000000E+00,7.361060E-01,0.000000E+00,1.450854E+04,0.000000E+00,7.488465E-01,0.000000E+00,1.482632E+04,0.000000E+00,7.652482E-01,0.000000E+00,1.463143E+04,0.000000E+00,7.551895E-01,0.000000E+00
16:40:00,1.644829E+04,0.000000E+00,8.489649E-01,0.000000E+00,1.450981E+04,0.000000E+00,7.489117E-01,0.000000E+00,1.425326E+04,0.000000E+00,7.356704E-01,0.000000E+00,1.728128E+04,0.000000E+00,8.919589E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.592213E+04,0.000000E+00,8.218075E-01,0.000000E+00,1.493504E+04,0.000000E+00,7.708599E-01,0.000000E+00,1.494473E+04,0.000000E+00,7.713600E-01,0.000000E+00,1.475982E+04,0.000000E+00,7.618160E-01,0.000000E+00,1.474173E+04,0.000000E+00,7.608822E-01,0.000000E+00,1.426170E+04,0.000000E+00,7.361059E-01,0.000000E+00,1.450854E+04,0.000000E+00,7.488465E-01,0.000000E+00,1.482631E+04,0.000000E+00,7.652480E-01,0.000000E+00,1.463143E+04,0.000000E+00,7.551893E-01,0.000000E+00
16:50:00,1.644828E+04,0.000000E+00,8.489643E-01,0.000000E+00,1.450980E+04,0.000000E+00,7.489116E-01,0.000000E+00,1.425326E+04,0.000000E+00,7.356703E-01,0.000000E+00,1.728113E+04,0.000000E+00,8.919513E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.592212E+04,0.000000E+00,8.218072E-01,0.000000E+00,1.493497E+04,0.000000E+00,7.708560E-01,0.000000E+00,1.494473E+04,0.000000E+00,7.713598E-01,0.000000E+00,1.475982E+04,0.000000E+00,7.618160E-01,0.000000E+00,1.474173E+04,0.000000E+00,7.608822E-01,0.000000E+00,1.426170E+04,0.000000E+00,7.361059E-01,0.000000E+00,1.450854E+04,0.000000E+00,7.488465E-01,0.000000E+00,1.482631E+04,0.000000E+00,7.652479E-01,0.000000E+00,1.463143E+04,0.000000E+00,7.551892E-01,0.000000E+00
17:00:00,1.644827E+04,0.000000E+00,8.489639E-01,0.000000E+00,1.450980E+04,0.000000E+00,7.489116E-01,0.000000E+00,1.425326E+04,0.000000E+00,7.356702E-01,0.000000E+00,1.728099E+04,0.000000E+00,8.919441E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.592211E+04,0.000000E+00,8.218069E-01,0.000000E+00,1.493489E+04,0.000000E+00,7.708523E-01,0.000000E+00,1.494472E+04,0.000000E+00,7.713597E-01,0.000000E+00,1.475982E+04,0.000000E+00,7.618159E-01,0.000000E+00,1.474173E+04,0.000000E+00,7.608821E-01,0.000000E+00,1.426170E+04,0.000000E+00,7.361059E-01,0.000000E+00,1.450854E+04,0.000000E+00,7.488464E-01,0.000000E+00,1.482631E+04,0.000000E+00,7.652477E-01,0.000000E+00,1.463142E+04,0.000000E+00,7.551890E-01,0.000000E+00
17:10:00,1.644826E+04,0.000000E+00,8.489634E-01,0.000000E+00,1.450980E+04,0.000000E+00,7.489115E-01,0.000000E+00,1.425326E+04,0.000000E+00,7.356701E-01,0.000000E+00,1.728086E+04,0.000000E+00,8.919373E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.592211E+04,0.000000E+00,8.218066E-01,0.000000E+00,1.493483E+04,0.000000E+00,7.708488E-01,0.000000E+00,1.494472E+04,0.000000E+00,7.713595E-01,0.000000E+00,1.475982E+04,0.000000E+00,7.618159E-01,0.000000E+00,1.474173E+04,0.000000E+00,7.608821E-01,0.000000E+00,1.426170E+04,0.000000E+00,7.361059E-01,0.000000E+00,1.450854E+04,0.000000E+00,7.488464E-01,0.000000E+00,1.482630E+04,0.000000E+00,7.652476E-01,0.000000E+00,1.463142E+04,0.000000E+00,7.551889E-01,0.000000E+00
